Category,Subcategory,Item Name,Brand,Mrp,Selling Price,Weight,Delivery ETA,Availability,Inventory,Store ID,Base Product ID,Shelf Life,Timestamp,Pincode,Clicked Label,URL,Image
Fresh Vegetables,All,Bottle Gourd ( Sorekaayi),Fruits and Vegetables,22,22,N/A,N/A,In Stock,Unknown,Unknown,8395407593029202178,N/A,2026-01-16 11:37:24,560001,Smart Nav,https://www.swiggy.com/instamart/item/8395407593029202178,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/11/20/906a6cbb-82d5-40f4-aa07-5be39d01b29f_0R18CKMQ2W_MN_20112025.jpg"
Fresh Vegetables,All,Forest Bitter Gourd (Kaadu Hagalakaayi),Fruits and Vegetables,39,39,N/A,N/A,In Stock,Unknown,Unknown,5741429586584137027,N/A,2026-01-16 11:37:24,560001,Smart Nav,https://www.swiggy.com/instamart/item/5741429586584137027,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/18/fbb2f474-b5d9-4e02-9d17-761faf5519fc_5JOVPKMRCD_MN_18122025.png"
Fresh Vegetables,All,Bitter Gourd (Haagalakaayi),Fruits and Vegetables,35,35,N/A,N/A,In Stock,Unknown,Unknown,6047170347771026491,N/A,2026-01-16 11:37:24,560001,Smart Nav,https://www.swiggy.com/instamart/item/6047170347771026491,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/19/1526a159-33a7-4f63-b835-901685087f44_MW96GZS5O0_MN_18122025.png"
Fresh Vegetables,All,Snake Gourd (Padavalakaayi),Fruits and Vegetables,17,17,N/A,N/A,In Stock,Unknown,Unknown,1050414281662455840,N/A,2026-01-16 11:37:24,560001,Smart Nav,https://www.swiggy.com/instamart/item/1050414281662455840,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/18/769a8dd0-cc37-443c-b7db-fe00633f3b19_BPCITZ0NVQ_MN_18122025.png"
Fresh Vegetables,All,Ridge Gourd (Herekaayi),Fruits and Vegetables,38,38,N/A,N/A,In Stock,Unknown,Unknown,4309709916115173227,N/A,2026-01-16 11:37:24,560001,Smart Nav,https://www.swiggy.com/instamart/item/4309709916115173227,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/CIW/2024/5/31/65b8a182-5d7b-4d2d-93b1-c1f5a0e52d1c_freshvegetables_AHH0F7IKBG_MN.png"
Fresh Vegetables,All,Colocasia (Arvi),Fruits and Vegetables,25,25,N/A,N/A,In Stock,Unknown,Unknown,6399254480229087563,N/A,2026-01-16 11:37:24,560001,Smart Nav,https://www.swiggy.com/instamart/item/6399254480229087563,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/2bf13b3926323674d5b18b10113031f4"
Fresh Vegetables,All,Potato (Aloo Gadde),Fruits and Vegetables,36,36,N/A,N/A,In Stock,Unknown,Unknown,1577868467030677819,N/A,2026-01-16 11:37:24,560001,Smart Nav,https://www.swiggy.com/instamart/item/1577868467030677819,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/18/9a0225b0-a68f-4001-a535-f2fe1f6afa1b_NI3G71DSGI_MN_18122025.png"
Fresh Vegetables,All,Baby Potato (Chikka Aloo Gadde),Fruits and Vegetables,32,32,N/A,N/A,In Stock,Unknown,Unknown,3672347869735080715,N/A,2026-01-16 11:37:24,560001,Smart Nav,https://www.swiggy.com/instamart/item/3672347869735080715,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/18/a9559675-1a91-40f3-8b93-fa5ae2c62615_DX7SJWHNXZ_MN_18122025.png"
Fresh Vegetables,All,Chandramukhi Potato (Aloo Gadde),Fruits and Vegetables,72,72,N/A,N/A,In Stock,Unknown,Unknown,4160401998385226603,N/A,2026-01-16 11:37:24,560001,Smart Nav,https://www.swiggy.com/instamart/item/4160401998385226603,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/18/5cc0d74c-34a5-423e-80f7-409887425186_ZKLINGWTT2_MN_18122025.png"
Fresh Vegetables,All,Onion (Eerulli),Fruits and Vegetables,38,38,N/A,N/A,In Stock,Unknown,Unknown,8741162655479905950,N/A,2026-01-16 11:37:24,560001,Smart Nav,https://www.swiggy.com/instamart/item/8741162655479905950,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/18/813b833e-ba49-4f5f-8c03-b471d5b9cbb3_IBK61WW8QP_MN_18122025.png"
Fresh Vegetables,All,Sambar Onion (Sambar Eerulli),Fruits and Vegetables,27,27,N/A,N/A,In Stock,Unknown,Unknown,7702275532090734952,N/A,2026-01-16 11:37:24,560001,Smart Nav,https://www.swiggy.com/instamart/item/7702275532090734952,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/19/fba321a4-2949-4f4b-9862-0a587571acb9_9HIGULYMZJ_MN_18122025.png"
