Category,Subcategory,Item Name,Brand,Mrp,Selling Price,Weight,Delivery ETA,Availability,Inventory,Store ID,Base Product ID,Shelf Life,Timestamp,Pincode,Clicked Label,URL,Image
Fresh Vegetables,All,Farm-Pik Kinnaur Apple,Fruits and Vegetables,115,115,N/A,N/A,In Stock,Unknown,Unknown,9.12702E+18,N/A,1/16/2026 13:35,560001,Smart Nav,https://www.swiggy.com/instamart/item/9127019187351104612,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/19/0d228f60-f1ac-4fdc-b513-f5764c6cd69d_RZYYS6ZWYC_MN_18122025.png"
Fresh Vegetables,All,Poovan Banana (Baalehannu),Fruits and Vegetables,39,39,N/A,N/A,In Stock,Unknown,Unknown,8.31422E+18,N/A,1/16/2026 13:35,560001,Smart Nav,https://www.swiggy.com/instamart/item/8314216798788259937,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/19/d9ca8506-f046-41a4-813e-2afc6655ed82_BJSN88CS6D_MN_18122025.png"
Fresh Vegetables,All,Robusta Banana Singles (Baalehannu),Fruits and Vegetables,23,23,N/A,N/A,In Stock,Unknown,Unknown,5.36804E+18,N/A,1/16/2026 13:35,560001,Smart Nav,https://www.swiggy.com/instamart/item/5368042067872187873,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/18/f5ec0a6e-9f31-46bd-8d26-3809be5b9446_20TW0U8NYO_MN_18122025.png"
Fresh Vegetables,All,Imported Avocado - Tanzania,Fruits and Vegetables,115,115,N/A,N/A,In Stock,Unknown,Unknown,5.64483E+18,N/A,1/16/2026 13:35,560001,Smart Nav,https://www.swiggy.com/instamart/item/5644827406759232708,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/a3ef06754fdcc3dc002f6898a06498c5"
Fresh Vegetables,All,Red Flame Grapes (Seedless) (Drakshi),Fruits and Vegetables,200,200,N/A,N/A,In Stock,Unknown,Unknown,6.59745E+18,N/A,1/16/2026 13:35,560001,Smart Nav,https://www.swiggy.com/instamart/item/6597448783521554264,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/CIW/2024/3/7/6704c785-e5e2-4219-9210-ff9a46f7827d_freshfruits_F8F5WK2ZX3_MN.png"
Fresh Vegetables,All,Karpooravalli Banana (Baalehannu),Fruits and Vegetables,29,29,N/A,N/A,In Stock,Unknown,Unknown,2.28169E+18,N/A,1/16/2026 13:35,560001,Smart Nav,https://www.swiggy.com/instamart/item/2281691124384967541,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/18/fa3c6243-02cb-4eaf-9efb-4c23b280bbc1_XRBV2HS8Z6_MN_18122025.png"
Fresh Vegetables,All,Banana Hill (Baalehannu),Fruits and Vegetables,35,35,N/A,N/A,In Stock,Unknown,Unknown,1.27511E+18,N/A,1/16/2026 13:35,560001,Smart Nav,https://www.swiggy.com/instamart/item/1275106669252612475,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/18/8e89a1af-f325-4551-8a84-fb79443b6981_19P4MF3Q5V_MN_18122025.png"
Fresh Vegetables,All,Unripe Imported Avocado,Fruits and Vegetables,115,115,N/A,N/A,In Stock,Unknown,Unknown,7.76175E+18,N/A,1/16/2026 13:35,560001,Smart Nav,https://www.swiggy.com/instamart/item/7761749347311452181,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/18/6a593763-1cbd-4fc7-bede-946530a04ffe_XKL2VYMHW3_MN_18122025.png"
Fresh Vegetables,All,Imported Blueberry (From Peru),Fruits and Vegetables,205,205,N/A,N/A,In Stock,Unknown,Unknown,8.49096E+18,N/A,1/16/2026 13:35,560001,Smart Nav,https://www.swiggy.com/instamart/item/8490962372870507382,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/18/9d1e22e5-fb98-4be1-8b68-12902e73684e_7R2FK064US_MN_18122025.png"
Fresh Vegetables,All,Apple Ber (Bore Hannu),Fruits and Vegetables,55,55,N/A,N/A,In Stock,Unknown,Unknown,5.25462E+18,N/A,1/16/2026 13:35,560001,Smart Nav,https://www.swiggy.com/instamart/item/5254618767256199843,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/19/ea62ffc5-3a34-4597-bd39-048a4b3c8bd4_9UAU31CRWN_MN_18122025.png"
Fresh Vegetables,All,Green Grapes Sonaka (Seedless) (Drakshi),Fruits and Vegetables,140,140,N/A,N/A,In Stock,Unknown,Unknown,4.78641E+17,N/A,1/16/2026 13:35,560001,Smart Nav,https://www.swiggy.com/instamart/item/478641279743421159,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/CIW/2025/12/30/2c943325-defc-4909-a06f-907741ad33f4_863158_MN.jpg"
Fresh Vegetables,All,Black Jumbo Grapes Krishna (Seedless) (Drakshi),Fruits and Vegetables,105,105,N/A,N/A,In Stock,Unknown,Unknown,4.14486E+18,N/A,1/16/2026 13:35,560001,Smart Nav,https://www.swiggy.com/instamart/item/4144864618829065734,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/CIW/2025/12/12/d9134efc-76d9-42b3-8825-f491fd12c9e8_159524_1.png"
Fresh Vegetables,All,Bangalore Blue Grapes (Drakshi),Fruits and Vegetables,35,35,N/A,N/A,In Stock,Unknown,Unknown,2.55779E+18,N/A,1/16/2026 13:35,560001,Smart Nav,https://www.swiggy.com/instamart/item/2557790832494158700,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto/NI_CATALOG/IMAGES/ciw/2025/12/19/e6a4846d-c6dd-48bc-b27c-8d2ed2026276_K1WLGKVPQ1_MN_18122025.png"
