Category,Subcategory,Item Name,Brand,Mrp,Selling Price,Weight,Delivery ETA,Availability,Inventory,Store ID,Base Product ID,Shelf Life,Timestamp,Pincode,Clicked Label,URL,Image
Vegetables,All,Coriander Bunch (Dhaniya Patta),Unknown,7,1,100 g,N/A,In Stock,4,41223,3889,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/coriander-bunch-(dhaniya-patta)/prid/3889,https://cdn.grofers.com/da/cms-assets/cms/product/cc8401ed-66f1-4d31-9e89-d5eace0a9665.png
Vegetables,All,Curry Leaves (Kadi Patta),Unknown,35,27,50 g,N/A,In Stock,7,41223,270200,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/curry-leaves-(kadi-patta)/prid/270200,https://cdn.grofers.com/da/cms-assets/cms/product/32952877-6299-40a6-8ade-4095cd02667a.png
Vegetables,All,Desi Tomato (Tamatar),Unknown,37,27,500 g,N/A,In Stock,2,41223,366032,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/desi-tomato-(tamatar)/prid/366032,https://cdn.grofers.com/da/cms-assets/cms/product/27a22d9c-469e-483d-bebf-7a2b1e86a64c.png
Vegetables,All,Desi Tomato - Pack of 2 (Desi Tamatar),Unknown,74,52,2 x 500 g,N/A,In Stock,1,41223,540020,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/desi-tomato---pack-of-2-(desi-tamatar)/prid/540020,https://cdn.grofers.com/da/cms-assets/cms/product/496afeb9-a190-4090-bda1-9e70e7277467.png
Vegetables,All,Dill Leaves (Shepu) (Soya),Unknown,14,11,100 g,N/A,In Stock,5,41223,535900,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/dill-leaves-(shepu)-(soya)/prid/535900,https://cdn.grofers.com/da/cms-assets/cms/product/c94e3459-1de0-48c2-bbad-b24c9a357065.png
Vegetables,All,English Cucumber (Kheera),Unknown,45,36,(500-600) g,N/A,In Stock,2,41223,23343,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/english-cucumber-(kheera)/prid/23343,https://cdn.grofers.com/da/cms-assets/cms/product/60c2cecc-5df5-48f4-8a55-194914079d59.png
Vegetables,All,Fenugreek (Methi),Unknown,17,13,250 g,N/A,In Stock,2,41223,3916,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/fenugreek-(methi)/prid/3916,https://cdn.grofers.com/da/cms-assets/cms/product/0524b219-f269-46a3-9c82-e5efb17f5e69.png
Vegetables,All,Fenugreek Leaves (without Roots) (Methi),Unknown,50,36,200 g,N/A,In Stock,2,41223,152879,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/fenugreek-leaves-(without-roots)-(methi)/prid/152879,https://cdn.grofers.com/da/cms-assets/cms/product/80ba9d37-4a73-4d19-9f82-855cc4a4ddf2.png
Vegetables,All,French Beans - 250 g,Unknown,44,35,250 g,N/A,In Stock,6,41223,4916,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/french-beans---250-g/prid/4916,https://cdn.grofers.com/da/cms-assets/cms/product/c145ef07-74ba-4d14-a6c9-d7e53d8fa785.png
Vegetables,All,Fresh Rosemary,Unknown,26,20,10 g,N/A,In Stock,1,41223,568800,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/fresh-rosemary/prid/568800,https://cdn.grofers.com/da/cms-assets/cms/product/9a62d210-fe63-4e96-9b1e-f6d6f8bdc87a.png
Vegetables,All,Garlic (Lehsun),Unknown,64,49,200 g,N/A,In Stock,14,41223,95031,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/garlic-(lehsun)/prid/95031,https://cdn.grofers.com/da/cms-assets/cms/product/4fcbc1fe-5a04-465f-9558-7ea73e9f8b1f.png
Vegetables,All,Garlic Chives,Unknown,51,38,10 g,N/A,In Stock,2,41223,568804,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/garlic-chives/prid/568804,https://cdn.grofers.com/da/cms-assets/cms/product/ef723d74-e594-44f6-8a86-0e1dbaac9876.png
Vegetables,All,Giloy Stick,Unknown,75,38,(25-35) g,N/A,In Stock,2,41223,373657,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/giloy-stick/prid/373657,https://cdn.grofers.com/da/cms-assets/cms/product/ec428cd3-7c87-4bb0-afa3-26a356ae3c25.png
Vegetables,All,Ginger (Adrak),Unknown,29,20,200 g,N/A,In Stock,22,41223,95032,N/A,1/15/2026 20:21,560001,Direct/Smart,https://blinkit.com/prn/ginger-(adrak)/prid/95032,https://cdn.grofers.com/da/cms-assets/cms/product/e7c9461c-4a81-46cc-8215-5f9155026a6e.png
