Category,Subcategory,Item Name,Brand,Mrp,Selling Price,Weight,Delivery ETA,Availability,Inventory,Store ID,Base Product ID,Shelf Life,Timestamp,Pincode,Clicked Label,URL,Image
Vegetables,All,Organically Grown Beetroot,Unknown,75,57,250 g,11 minutes,In Stock,4,34540,602177,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/organically-grown-beetroot/prid/602177,https://cdn.grofers.com/da/cms-assets/cms/product/85cc6e4a-26a9-4a9d-ae68-413e0e45a096.png
Vegetables,All,Green Peas (Peeled) (Battani),Unknown,250,72,200 g,11 minutes,In Stock,5,34540,327128,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/green-peas-(peeled)-(battani)/prid/327128,https://cdn.grofers.com/da/cms-assets/cms/product/7d82028c-c189-4e8d-bff8-a31f197f5cdd.png
Vegetables,All,Green Moong Sprouts (Molke Kalu),Unknown,70,46,150 g,11 minutes,In Stock,4,34540,445281,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/green-moong-sprouts-(molke-kalu)/prid/445281,https://cdn.grofers.com/da/cms-assets/cms/product/cbc357af-38c8-45c8-8afa-a1a5703dc1af.png
Vegetables,All,Red Bell Pepper (Kempu Dappa Menasina Kaayi),Unknown,25,19,125 g,11 minutes,In Stock,6,34540,39394,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/red-bell-pepper-(kempu-dappa-menasina-kaayi)/prid/39394,https://cdn.grofers.com/da/cms-assets/cms/product/b6aa0ba8-3dbc-4d8f-aaf8-1b99ed8911b3.png
Vegetables,All,Lady Finger (Bendekayi),Unknown,22,15,250 g,11 minutes,In Stock,27,34540,3898,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/lady-finger-(bendekayi)/prid/3898,https://cdn.grofers.com/da/cms-assets/cms/product/55b60fb8-ab99-491c-89df-08aa8959f060.png
Vegetables,All,Lady Finger Pack of 2 (Bendekayi),Unknown,44,27,2 x 250 g,11 minutes,In Stock,13,34540,742770,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/lady-finger-pack-of-2-(bendekayi)/prid/742770,https://cdn.grofers.com/da/cms-assets/cms/product/1db0277f-9207-41f0-80c7-2e87171cc45d.png
Vegetables,All,Mint Leaves (Without Roots) (Pudina Soppu),Unknown,89,15,100 g,11 minutes,In Stock,15,34540,365431,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/mint-leaves-(without-roots)-(pudina-soppu)/prid/365431,https://cdn.grofers.com/da/cms-assets/cms/product/a70de6e5-25ef-41e9-bb7e-69c870df6831.png
Vegetables,All,Spinach,Unknown,17,12,200 g,11 minutes,In Stock,38,34540,332744,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/spinach/prid/332744,https://cdn.grofers.com/da/cms-assets/cms/product/eb5e81ea-171e-49d6-b256-b7ffb7eb7d36.png
Vegetables,All,Spinach - Pack of 2,Unknown,34,21,2 x 200 g,11 minutes,In Stock,19,34540,540191,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/spinach---pack-of-2/prid/540191,https://cdn.grofers.com/da/cms-assets/cms/product/8d04d424-e34f-4433-99d0-3bc1841ecb8d.png
Vegetables,All,Garlic (Bellulli),Unknown,31,23,100 g,11 minutes,In Stock,25,34540,355004,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/garlic-(bellulli)/prid/355004,https://cdn.grofers.com/da/cms-assets/cms/product/f8fbe189-dd5b-42df-96fe-bee031501f90.png
Vegetables,All,Cauliflower (Hoo Kosu),Unknown,30,24,300 g,11 minutes,In Stock,17,34540,438113,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/cauliflower-(hoo-kosu)/prid/438113,https://cdn.grofers.com/da/cms-assets/cms/product/fb9365d2-03b3-4ca6-8ae9-4ed9f18d9ac4.png
Vegetables,All,Ash Gourd 250 g (Kumbala Kayi),Freshbury,58,43,250 g,11 minutes,In Stock,2,34540,364319,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/ash-gourd-250-g-(kumbala-kayi)/prid/364319,https://cdn.grofers.com/da/cms-assets/cms/product/3c50fb83-8816-4047-b840-2f1d881fda35.png
Vegetables,All,Haricot Beans (Hurulikayi),Unknown,22,16,250 g,11 minutes,In Stock,20,34540,22982,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/haricot-beans-(hurulikayi)/prid/22982,https://cdn.grofers.com/da/cms-assets/cms/product/79322b2b-0a6b-4928-b338-c9f9b2660059.png
Vegetables,All,Yellow Bell Pepper (Haladi Dappa Menasina Kaayi),Unknown,25,19,125 g,11 minutes,In Stock,2,34540,39395,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/yellow-bell-pepper-(haladi-dappa-menasina-kaayi)/prid/39395,https://cdn.grofers.com/da/cms-assets/cms/product/a6731bbf-c3aa-476e-b488-1fd5ff2da89f.png
Vegetables,All,Bottle Gourd (Sore Kayi),Freshbury,23,17,400 g,11 minutes,In Stock,5,34540,217614,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/bottle-gourd-(sore-kayi)/prid/217614,https://cdn.grofers.com/da/cms-assets/cms/product/58b83d0a-58e2-4313-80a4-758677cd7de6.png
Vegetables,All,Cabbage (Yele Kosu),Unknown,25,19,400 g,11 minutes,In Stock,7,34540,339152,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/cabbage-(yele-kosu)/prid/339152,https://cdn.grofers.com/da/cms-assets/cms/product/af44ec08-3e9d-442e-8f7d-17ff2a2b260b.png
Vegetables,All,Ooty Carrot,Unknown,25,19,250 g,11 minutes,In Stock,40,34540,242284,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/ooty-carrot/prid/242284,https://cdn.grofers.com/da/cms-assets/cms/product/639a8d50-6295-4dab-ba2b-db90d6f2be2a.png
Vegetables,All,Mint Leaves (Pudina Soppu),Unknown,16,12,100 g,11 minutes,In Stock,1,34540,446707,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/mint-leaves-(pudina-soppu)/prid/446707,https://cdn.grofers.com/da/cms-assets/cms/product/f20bf9d3-fe3b-4339-a25d-c8ce092280e2.png
Vegetables,All,Organically Grown Ring Beans (Hurulikayi),Unknown,63,47,250 g,11 minutes,In Stock,5,34540,603092,N/A,2026-01-16 14:30:11,560001,Direct/Smart,https://blinkit.com/prn/organically-grown-ring-beans-(hurulikayi)/prid/603092,https://cdn.grofers.com/da/cms-assets/cms/product/e5c9e026-445e-460c-8542-6b1d0103655f.png
